,Unnamed: 0,Game_ID,Home_ID,Away_ID,Attendance,Points_Home,Points_Away,Fouls_Home,Fouls_Away,Referee_1,Referee_2,Referee_3,Home_Team,Away_Team
991,991,21901250,1610612748,1610612761,,103,107,24,19,1201,2714,202027,Miami Heat,Toronto Raptors
992,992,21901255,1610612762,1610612747,,108,116,29,24,2715,202049,201245,Utah Jazz,Los Angeles Lakers
993,993,21901252,1610612764,1610612754,,100,111,19,15,1179,2002,203592,Washington Wizards,Indiana Pacers
994,994,21901253,1610612740,1610612763,,109,99,20,32,1148,202007,1627962,New Orleans Pelicans,Memphis Grizzlies
995,995,21901251,1610612760,1610612743,,113,121,32,29,203591,101284,1193,Oklahoma City Thunder,Denver Nuggets
996,996,21901258,1610612746,1610612756,,115,117,16,21,200832,2882,202053,Los Angeles Clippers,Phoenix Suns
997,997,21901260,1610612748,1610612738,,112,106,19,26,101283,1146,202026,Miami Heat,Boston Celtics
998,998,21901261,1610612757,1610612745,,110,102,21,26,201246,2148,201640,Portland Trail Blazers,Houston Rockets
999,999,21901256,1610612749,1610612751,,116,119,19,26,202037,201639,204058,Milwaukee Bucks,Brooklyn Nets
1000,1000,21901259,1610612754,1610612753,,120,109,17,22,1155,1662,201638,Indiana Pacers,Orlando Magic
1001,1001,21901257,1610612758,1610612742,,110,114,37,21,2005,204059,2004,Sacramento Kings,Dallas Mavericks
1002,1002,21901264,1610612759,1610612743,,126,132,20,21,202041,1627962,2530,San Antonio Spurs,Denver Nuggets
1003,1003,21901265,1610612747,1610612760,,86,105,24,23,2002,1830,1626302,Los Angeles Lakers,Oklahoma City Thunder
1004,1004,21901267,1610612738,1610612751,,149,115,23,22,1151,1201,2714,Boston Celtics,Brooklyn Nets
1005,1005,21901266,1610612753,1610612761,,99,109,26,21,203591,202058,1193,Orlando Magic,Toronto Raptors
1006,1006,21901262,1610612762,1610612763,,124,115,23,28,1626300,2529,2534,Utah Jazz,Memphis Grizzlies
1007,1007,21901263,1610612764,1610612755,,98,107,26,21,201245,2003,202007,Washington Wizards,Philadelphia 76ers
1008,1008,21901270,1610612756,1610612754,,114,99,20,22,202026,202049,201640,Phoenix Suns,Indiana Pacers
1009,1009,21901273,1610612745,1610612747,,113,97,28,20,1162,202027,203592,Houston Rockets,Los Angeles Lakers
1010,1010,21901269,1610612749,1610612748,,130,116,21,28,202053,204059,2715,Milwaukee Bucks,Miami Heat
1011,1011,21901271,1610612742,1610612746,,111,126,17,21,1148,101283,204058,Dallas Mavericks,Los Angeles Clippers
1012,1012,21901268,1610612758,1610612740,,140,125,20,26,200834,1155,101284,Sacramento Kings,New Orleans Pelicans
1013,1013,21901272,1610612743,1610612757,,115,125,22,18,201639,2005,1662,Denver Nuggets,Portland Trail Blazers
1014,1014,21901277,1610612755,1610612753,,108,101,20,24,2534,201246,200832,Philadelphia 76ers,Orlando Magic
1015,1015,21901274,1610612759,1610612762,,119,111,18,19,1626302,1193,2003,San Antonio Spurs,Utah Jazz
1016,1016,21901276,1610612751,1610612758,,119,106,23,26,2882,202007,1626300,Brooklyn Nets,Sacramento Kings
1017,1017,21901279,1610612761,1610612738,,100,122,18,22,201640,202041,1627962,Toronto Raptors,Boston Celtics
1018,1018,21901275,1610612763,1610612760,,121,92,19,20,1146,201245,201638,Memphis Grizzlies,Oklahoma City Thunder
1019,1019,21901278,1610612740,1610612764,,118,107,19,27,203591,2529,2530,New Orleans Pelicans,Washington Wizards
1020,1020,21901283,1610612748,1610612756,,112,119,21,21,200834,202058,202037,Miami Heat,Phoenix Suns
1021,1021,21901280,1610612757,1610612746,,117,122,26,22,203592,1162,2002,Portland Trail Blazers,Los Angeles Clippers
1022,1022,21901282,1610612754,1610612747,,116,111,21,16,201639,2004,1201,Indiana Pacers,Los Angeles Lakers
1023,1023,21901284,1610612742,1610612749,,136,132,26,26,1151,1155,2714,Dallas Mavericks,Milwaukee Bucks
1024,1024,21901281,1610612743,1610612762,,134,132,24,30,1830,2148,202026,Denver Nuggets,Utah Jazz
1025,1025,21901288,1610612738,1610612753,,122,119,19,25,2005,2529,202049,Boston Celtics,Orlando Magic
1026,1026,21901291,1610612746,1610612751,,120,129,19,25,204059,1146,1626302,Los Angeles Clippers,Brooklyn Nets
1027,1027,21901289,1610612757,1610612755,,124,121,16,23,202027,101284,202053,Portland Trail Blazers,Philadelphia 76ers
1028,1028,21901290,1610612758,1610612745,,112,129,22,18,1627962,2715,1662,Sacramento Kings,Houston Rockets
1029,1029,21901286,1610612761,1610612763,,108,99,23,27,2882,201246,204058,Toronto Raptors,Memphis Grizzlies
1030,1030,21901287,1610612740,1610612759,,113,122,26,27,201640,201245,101283,New Orleans Pelicans,San Antonio Spurs
1031,1031,21901285,1610612760,1610612764,,121,103,18,18,202041,200832,1626300,Oklahoma City Thunder,Washington Wizards
1032,1032,21901296,1610612747,1610612743,,124,121,18,20,1151,2534,1155,Los Angeles Lakers,Denver Nuggets
1033,1033,21901292,1610612756,1610612760,,128,101,23,23,203591,2004,201639,Phoenix Suns,Oklahoma City Thunder
1034,1034,21901295,1610612748,1610612754,,114,92,20,19,2002,203592,2003,Miami Heat,Indiana Pacers
1035,1035,21901294,1610612749,1610612761,,106,114,21,27,202026,1162,2148,Milwaukee Bucks,Toronto Raptors
1036,1036,21901293,1610612762,1610612742,,114,122,19,23,2530,200834,1201,Utah Jazz,Dallas Mavericks
1037,1037,21901299,1610612755,1610612756,,117,130,20,18,1830,202007,1626302,Philadelphia 76ers,Phoenix Suns
1038,1038,21901298,1610612759,1610612745,,123,105,20,19,101284,204058,2529,San Antonio Spurs,Houston Rockets
1039,1039,21901297,1610612753,1610612751,,96,108,24,20,1148,1627962,201638,Orlando Magic,Brooklyn Nets
1040,1040,21901300,1610612742,1610612757,,131,134,23,31,201640,202049,201245,Dallas Mavericks,Portland Trail Blazers
1041,1041,21901302,1610612758,1610612740,,112,106,22,18,202053,202027,1146,Sacramento Kings,New Orleans Pelicans
1042,1042,21901303,1610612764,1610612749,,113,126,23,26,202058,202037,101283,Washington Wizards,Milwaukee Bucks
1043,1043,21901301,1610612763,1610612738,,107,122,15,27,200832,2715,1626300,Memphis Grizzlies,Boston Celtics
1044,1044,21901305,1610612755,1610612761,,121,125,29,23,1193,2714,204059,Philadelphia 76ers,Toronto Raptors
1045,1045,21901304,1610612745,1610612754,,104,108,20,25,2530,202026,1151,Houston Rockets,Indiana Pacers
1046,1046,21901307,1610612743,1610612746,,111,124,19,25,200834,2004,101284,Denver Nuggets,Los Angeles Clippers
1047,1047,21901306,1610612760,1610612748,,116,115,19,23,2148,2882,201246,Oklahoma City Thunder,Miami Heat
1048,1048,21901310,1610612747,1610612758,,122,136,18,15,101283,201638,1148,Los Angeles Lakers,Sacramento Kings
1049,1049,21901313,1610612756,1610612742,,128,102,14,18,202053,2534,1662,Phoenix Suns,Dallas Mavericks
1050,1050,21901309,1610612751,1610612757,,133,134,23,21,2715,204058,202037,Brooklyn Nets,Portland Trail Blazers
1051,1051,21901308,1610612738,1610612764,,90,96,19,19,2003,2002,203592,Boston Celtics,Washington Wizards
1052,1052,21901312,1610612753,1610612740,,133,127,22,22,1201,202041,201639,Orlando Magic,New Orleans Pelicans
1053,1053,21901314,1610612762,1610612759,,118,112,23,20,203591,1162,202027,Utah Jazz,San Antonio Spurs
1054,1054,21901311,1610612763,1610612749,,119,106,18,22,202049,1830,2005,Memphis Grizzlies,Milwaukee Bucks
1055,1055,21901317,1610612746,1610612760,,107,103,22,29,1193,2714,202007,Los Angeles Clippers,Oklahoma City Thunder
1056,1056,21901315,1610612745,1610612755,,96,134,18,19,201640,2004,201246,Houston Rockets,Philadelphia 76ers
1057,1057,21901316,1610612754,1610612748,,109,92,27,15,101284,201245,204059,Indiana Pacers,Miami Heat
1058,1058,21901318,1610612761,1610612743,,117,109,24,15,2529,200832,1146,Toronto Raptors,Denver Nuggets
